id,title,author,real_price,sale_price,sale,category,retrieved_at
861,Остани позитивен со Марко Аурелиј,од:,280 ден,280 ден,0,Психологија,2025-05-02
862,Остани спокоен со Сенека,од:,280 ден,280 ден,0,Психологија,2025-05-02
863,Пропаганда,од:,300 ден,300 ден,0,Психологија,2025-05-02
864,Фурам феминизам,од:,300 ден,300 ден,0,Психологија,2025-05-02
865,Пепелник во еден хотел во Скопје,од:,300 ден,300 ден,0,Психологија,2025-05-02
866,"Јади, моли се, вљуби се",од:,500 ден,500 ден,0,Психологија,2025-05-02
867,Без оправдувања,од:,400 ден,400 ден,0,Психологија,2025-05-02
868,Храбри наместо совршени,од:,350 ден,350 ден,0,Психологија,2025-05-02
869,ШТО КАЖУВА СЕКОЕ ТЕЛО,од:,400 ден,400 ден,0,Психологија,2025-05-02
870,ФАКТОЛОГИЈА,од:,500 ден,500 ден,0,Психологија,2025-05-02
871,Умешноста да ја креирате вашата реалност – Водич за свесни креатори,од:,450 ден,450 ден,0,Психологија,2025-05-02
872,БИДЕТЕ СВОЈ ПСИХОТЕРАПЕВТ,од:,340 ден,340 ден,0,Психологија,2025-05-02
873,ШТО (НЕ) Е ЉУБОВ,од:,650 ден,650 ден,0,Психологија,2025-05-02
874,САФАРИ НА ДУХОТ,од:,650 ден,650 ден,0,Психологија,2025-05-02
875,Големата магија,од:,400 ден,400 ден,0,Психологија,2025-05-02
876,ЛИДЕР БЕЗ ТИТУЛА,од:,380 ден,380 ден,0,Психологија,2025-05-02
877,КОЈА ИГРА ЈА ИГРАШ?,од:,400 ден,400 ден,0,Психологија,2025-05-02
878,МОСТ ПРЕКУ ВЕЧНОСТА,од:,199 ден,199 ден,0,Психологија,2025-05-02
879,399,од:,199 ден,199 ден,0,Психологија,2025-05-02
880,БУДЕЊЕ,од:,280 ден,280 ден,0,Психологија,2025-05-02
881,333 АФИРМАЦИИ,од:,250 ден,250 ден,0,Психологија,2025-05-02
882,СЕКСОТ ВО ЉУБОВТА,од:,400 ден,400 ден,0,Психологија,2025-05-02
883,Магија,од:,420 ден,420 ден,0,Психологија,2025-05-02
884,Се викам МАМА,од:,390 ден,390 ден,0,Психологија,2025-05-02
885,Како помалку да се мисли,од:,430 ден,430 ден,0,Психологија,2025-05-02
886,"Распаметен: петнаесет размислувања за креативноста, умот и бизнисот",од:,300 ден,300 ден,0,Психологија,2025-05-02
887,Упатство за употреба на креативниот ум,од:,300 ден,300 ден,0,Психологија,2025-05-02
888,Аутизам: Да се биде професионален родител,од:,500 ден,500 ден,0,Психологија,2025-05-02
889,КОДЕКСОТ НА ХЕРОИТЕ,од:,280 ден,280 ден,0,Психологија,2025-05-02
890,РАЗГОВОРИ СО БОГА (книга четврта),од:,350 ден,350 ден,0,Психологија,2025-05-02
891,21 ЛЕКЦИЈА ЗА 21 ВЕК,од:,500 ден,500 ден,0,Психологија,2025-05-02
892,НАМЕСТИ СИ ГО КРЕВЕТОТ,од:,250 ден,250 ден,0,Психологија,2025-05-02
893,МУДАР РОДИТЕЛ – СРЕЌНО БЕБЕ,од:,600 ден,600 ден,0,Психологија,2025-05-02
894,ПСИХОКИБЕРНЕТИКА,од:,450 ден,450 ден,0,Психологија,2025-05-02
895,ПАТОТ КОН ВЕЛИЧЕСТВЕНОСТА – книга 2,од:,400 ден,400 ден,0,Психологија,2025-05-02
896,Уметноста на едноставното живеење: 100 секојдневни вежби од јапонски зен-монах,од:,350 ден,350 ден,0,Психологија,2025-05-02
897,ВО ВОРТЕКСОТ НА ОСТВАРЕНИТЕ ЖЕЛБИ,од:,650 ден,650 ден,0,Психологија,2025-05-02
898,БИДИ И ИМАЈ,од:,650 ден,650 ден,0,Психологија,2025-05-02
899,МОЌТА НА АФИРМАЦИИТЕ,од:,280 ден,280 ден,0,Психологија,2025-05-02
900,ЖИВОТ,од:,280 ден,280 ден,0,Психологија,2025-05-02
901,МОЌТА НА САМОДОВЕРБАТА,од:,400 ден,400 ден,0,Психологија,2025-05-02
902,ОРУЖЈАТА НА КРИТИЧКИОТ И ЛЕКОТ НА НЕГУВАЧКИОТ РОДИТЕЛ,од:,400 ден,400 ден,0,Психологија,2025-05-02
903,НОРВЕШКА ШУМА,од:,500 ден,500 ден,0,Психологија,2025-05-02
904,Убиството на командантот,од:,650 ден,650 ден,0,Психологија,2025-05-02
905,Кафка на брегот,од:,500 ден,500 ден,0,Психологија,2025-05-02
906,За што зборувам кога зборувам за трчањето,од:,320 ден,320 ден,0,Психологија,2025-05-02
907,Безбојниот Цукуру Тазаки и неговите години на аџилак,од:,500 ден,500 ден,0,Психологија,2025-05-02
908,"Јужно од границата, западно од сонцето",од:,380 ден,380 ден,0,Психологија,2025-05-02
909,Записи,од:,210 ден,210 ден,0,Психологија,2025-05-02
910,Психосоматика,од:,380 ден,380 ден,0,Психологија,2025-05-02
911,Разбудете го џинот во себе,од:,790 ден,790 ден,0,Психологија,2025-05-02
912,Како да се разговара со непознати,од:,500 ден,500 ден,0,Психологија,2025-05-02
913,Своја,од:,450 ден,450 ден,0,Психологија,2025-05-02
914,Неограничена моќ,од:,790 ден,790 ден,0,Психологија,2025-05-02
915,Мала книга за хиге: данскиот начин на добро живеење,од:,780 ден,780 ден,0,Психологија,2025-05-02
916,Вие сте вашите уверувања,од:,990 ден,990 ден,0,Психологија,2025-05-02
917,Дали финансиите се навистина (такво) страшило?!,од:,600 ден,600 ден,0,Психологија,2025-05-02
918,Креативна визуелизација,од:,250 ден,250 ден,0,Психологија,2025-05-02
919,Моќта на јавното говорење,од:,400 ден,400 ден,0,Психологија,2025-05-02
920,Да се живее со NAVY SEAL,од:,380 ден,380 ден,0,Психологија,2025-05-02
921,Правилна линија на исхраната,од:,420 ден,420 ден,0,Психологија,2025-05-02
922,Кој го здипли моето сирење?,од:,320 ден,320 ден,0,Психологија,2025-05-02
923,Излез од лавиринтот,од:,320 ден,320 ден,0,Психологија,2025-05-02
924,Сакајте се себе до совршено здравје,од:,560 ден,560 ден,0,Психологија,2025-05-02
925,Како да разговарате со секого,од:,450 ден,450 ден,0,Психологија,2025-05-02
926,Ослободете ја моќта на потсвеста,од:,400 ден,400 ден,0,Психологија,2025-05-02
927,Тишината зборува,од:,280 ден,280 ден,0,Психологија,2025-05-02
928,"Е, баш ме заболе",од:,390 ден,390 ден,0,Психологија,2025-05-02
929,Правилото 10X,од:,450 ден,450 ден,0,Психологија,2025-05-02
930,Сапиенс,од:,500 ден,500 ден,0,Психологија,2025-05-02
931,Начинот на волкот од Волстрит,од:,450 ден,450 ден,0,Психологија,2025-05-02
932,12 животни правила,од:,550 ден,550 ден,0,Психологија,2025-05-02
